DARPA_1	DARPA_10	DARPA_11	DARPA_12	DARPA_13	DARPA_14	DARPA_15	DARPA_16	DARPA_17	DARPA_18	DARPA_19	DARPA_2	DARPA_20	DARPA_3	DARPA_31	DARPA_32	DARPA_33	DARPA_34	DARPA_35	DARPA_36
31.165413	32.520756	28.599241	27.625628	31.083334	35.053844	33.286793	29.922688	27.53038	25.183647	29.925974	28.489925	32.26109	27.069008	33.080402	33.23018	31.3125	31.460318	31.149809	34.299126
31.157894	32.518238	28.618204	27.605528	31.015385	34.99359	33.215096	29.8872	27.572151	25.109434	29.857143	28.45592	32.129276	27.074028	33.105526	33.118927	31.318878	31.504274	31.129322	34.418022
31.156837	32.55723	28.649366	27.637735	30.983334	34.98973	33.22516	29.963198	27.583544	25.08805	29.960989	28.396725	32.133247	27.066584	33.035175	33.056267	31.253826	31.468864	31.110115	34.35795
31.091593	32.495598	28.643038	27.549686	31.032051	34.958923	33.23522	29.968273	27.560759	25.109434	29.93108	28.350126	32.007614	27.041458	32.997486	33.039642	31.193878	31.437119	31.115236	34.459324
31.115578	32.479244	28.577948	27.636478	31.057766	35.037273	33.261635	29.974619	27.588608	25.10063	29.979166	28.393442	31.960659	26.98995	32.97736	33.10115	31.242348	31.399755	31.071703	34.466835
31.144472	32.463474	28.590622	27.596977	31.12982	34.965252	33.24528	29.950508	27.560204	25.11083	29.989584	28.457756	32.017788	26.84171	33.010075	33.087067	31.288265	31.466341	31.060179	34.36717
30.954773	32.401764	28.541191	27.530226	31.044987	34.92407	33.040253	29.827412	27.500633	25.094458	29.951822	28.40353	31.952986	26.85804	32.97859	33.097313	31.285715	31.403917	31.020487	34.35589
31.021357	32.420654	28.661596	27.463476	31.062983	34.893177	33.040253	29.88325	27.564005	25.09068	30.02474	28.41488	31.928844	26.845478	32.9471	33.201023	31.34056	31.53978	31.003841	34.382206
30.964825	32.41562	28.659061	27.503778	31.083548	34.8713	32.97736	29.89467	27.555134	25.049118	29.973959	28.39092	31.987293	26.836683	32.949623	33.171574	31.3125	31.525091	31.00128	34.365913
31.0	32.418137	28.632446	27.493702	31.145245	34.929214	33.016354	29.892132	27.493029	25.06549	29.96224	28.345524	32.007626	26.822865	32.95214	33.17798	31.392082	31.58874	31.153648	34.403507
31.001257	32.36524	28.631178	27.464735	31.22365	34.953667	32.989937	29.848986	27.505703	25.054155	29.976562	28.34174	32.045742	26.788944	32.989925	33.15877	31.353767	31.619339	31.22151	34.357143
30.959799	32.42821	28.621038	27.459698	31.161953	34.908623	32.930817	29.86675	27.480354	25.036524	30.058594	28.326609	31.951715	26.802763	32.98111	33.084507	31.360153	31.620564	31.207426	34.36842
30.954773	32.43199	28.633713	27.447104	31.217224	34.934364	32.8956	29.926395	27.541191	25.037783	30.113281	28.310215	32.03558	26.85427	33.084488	33.080666	31.431673	31.6377	31.235897	34.404762
30.973618	32.489925	28.647655	27.481108	31.302444	34.965252	32.847797	30.02411	27.588087	25.078184	30.220053	28.422447	32.169212	26.934673	33.105927	33.06658	31.444445	31.583843	31.242308	34.433582
30.880653	32.414356	28.624842	27.396725	31.284428	34.87902	32.773586	30.010153	27.518377	25.078184	30.186197	28.317781	32.19593	26.883165	33.022697	32.992317	31.451406	31.529987	31.228205	34.34712
30.949686	32.576294	28.619772	27.34005	31.259974	34.965206	32.842567	30.027918	27.501902	25.119799	30.132812	28.264816	32.18448	26.948427	33.03531	33.008965	31.400255	31.575275	31.307692	34.395233
30.94088	32.709595	28.632446	27.38665	31.315722	34.908386	32.804787	30.046955	27.475285	25.12106	30.15625	28.284994	32.198475	26.967295	33.069355	33.042255	31.430218	31.620098	31.36923	34.31493
30.919395	32.689003	28.623096	27.369482	31.309677	34.90181	32.740227	29.983503	27.458809	25.185606	30.177315	28.311869	32.16815	27.01132	33.02399	33.06274	31.413572	31.57353	31.353846	34.315327
30.84257	32.723137	28.654821	27.451328	31.367743	34.85142	32.716267	29.906092	27.437817	25.268015	30.122555	28.262959	32.12229	26.97607	33.021465	33.00128	31.48077	31.558283	31.408216	34.26633
30.921915	32.81416	28.574873	27.500631	31.436129	34.882427	32.774277	29.917513	27.54061	25.283186	30.16558	28.280657	32.151592	26.869019	32.998737	33.005123	31.55	31.597546	31.381258	34.309044
30.801008	32.738304	28.59264	27.490519	31.356129	34.74677	32.756622	29.90863	27.522842	25.13148	30.170795	28.270544	32.050957	26.768263	33.02399	32.96927	31.498718	31.59632	31.444159	34.278896
30.811083	32.743362	28.574873	27.501896	31.460646	34.698578	32.711224	29.870558	27.51396	25.188608	30.118645	28.26928	32.089287	26.788414	32.955807	32.94872	31.528206	31.525154	31.48267	34.26759
30.872635	32.889874	28.636595	27.479141	31.527132	34.6671	32.81187	29.85533	27.607868	25.137974	30.149935	28.36789	32.0676	26.871374	32.935524	32.969193	31.62516	31.51043	31.470436	34.238995
31.026482	32.920254	28.701397	27.493048	31.57106	34.78109	32.770203	29.926395	27.63325	25.17595	30.216427	28.370417	32.13648	26.936949	32.92794	32.929398	31.69063	31.50184	31.44473	34.154716
30.997478	32.881012	28.70648	27.445005	31.591732	34.73057	32.704544	29.932741	27.604061	25.149366	30.211212	28.400759	32.156887	26.919294	32.98736	33.041077	31.68806	31.474846	31.469152	34.16478
31.084597	32.901264	28.697586	27.453856	31.600775	34.686527	32.67298	30.029224	27.663706	25.194937	30.18799	28.389381	32.11097	26.962122	33.039192	33.048782	31.780205	31.523926	31.489717	34.22544
31.07197	32.90633	28.829733	27.559494	31.576227	34.736706	32.604797	30.161373	27.692894	25.163292	30.174934	28.333755	32.1199	26.920454	33.099873	33.077023	31.80695	31.622086	31.560411	34.288776
31.075758	32.940506	28.916138	27.62405	31.5646	34.74708	32.61616	30.193138	27.752539	25.192406	30.261097	28.396965	32.1824	26.912878	33.16814	33.07959	31.817245	31.55951	31.616966	34.286255
30.997475	32.868355	28.872934	27.591139	31.478037	34.725033	32.535355	30.17662	27.677666	25.18481	30.22846	28.385588	32.061226	26.916666	33.19722	33.09756	31.738739	31.500614	31.580976	34.245903
31.030304	32.850445	28.86404	27.643038	31.51229	34.653248	32.598484	30.052097	27.708122	25.13924	30.17363	28.35651	32.086735	26.992414	33.20986	33.12837	31.722008	31.496933	31.53856	34.28247
31.104797	32.830166	28.86404	27.607595	31.51617	34.62987	32.535355	30.030495	27.687817	25.065823	30.112272	28.286978	32.086735	26.927938	33.237976	33.098846	31.696268	31.530712	31.61776	34.20681
31.159292	32.85533	28.913486	27.56147	31.492886	34.62078	32.44823	30.133587	27.761118	25.058302	30.108355	28.286076	31.961685	27.054499	33.28137	33.150387	31.690722	31.583744	31.585585	34.28283
31.54235	33.34137	29.391857	27.518377	31.905563	34.694805	32.488636	30.503817	28.171537	25.491762	30.155352	28.670887	31.956577	27.4436	33.888466	33.753212	31.720362	31.60468	31.642214	34.247475
31.570164	33.35787	29.38168	27.47782	31.901682	34.627274	32.516415	30.540712	28.207115	25.446135	30.168407	28.688608	31.98212	27.429657	33.896072	33.863754	31.73067	31.603449	31.670528	34.27778
31.656132	33.43528	29.455471	27.392902	31.980595	34.544155	32.53603	30.601782	28.15502	25.456274	30.10705	28.694937	31.95147	27.456274	33.959442	33.943443	31.762886	31.618227	31.713	34.266415
31.69153	33.459393	29.447838	27.35995	31.926262	34.63766	32.491783	30.62341	28.153748	25.468948	30.122715	28.818987	31.925926	27.447401	33.84157	33.920307	31.789948	31.6367	31.710424	34.26389
31.677624	33.475887	29.412214	27.321926	31.895214	34.697403	32.525917	30.70865	28.133417	25.439796	30.134464	28.827848	31.881226	27.481623	33.86185	33.835476	31.765465	31.673645	31.65251	34.299244
31.697851	33.46066	29.458015	27.337135	31.851229	34.736362	32.47914	30.73028	28.09784	25.46768	30.143602	28.788607	31.896551	27.447401	33.780735	33.80334	31.823454	31.698277	31.621622	34.373737
31.64981	33.42259	29.435114	27.33967	31.86934	34.612988	32.496838	30.782442	28.00254	25.435995	30.253263	28.796202	31.831417	27.409378	33.747784	33.83162	31.83763	31.687193	31.567568	34.310608
31.672565	33.479694	29.390585	27.3346	31.851229	34.65065	32.54235	30.776081	28.02033	25.416983	30.373367	28.83291	31.80843	27.382763	33.79341	33.82262	31.86469	31.67611	31.572716	34.40783
31.65443	33.51847	29.428572	27.437103	31.950714	34.66927	32.509483	30.824203	27.975826	25.376904	30.389542	28.864386	31.960308	27.39467	33.845177	33.954895	31.823454	31.684729	31.573454	34.4481
31.660759	33.536304	29.382652	27.420584	31.889753	34.69401	32.509483	30.769426	27.98855	25.371828	30.453594	28.809885	31.888605	27.428934	33.80203	33.9433	31.838917	31.662561	31.572903	34.422787
31.6519	33.53503	29.44898	27.405336	31.862516	34.71224	32.407078	30.722294	28.006361	25.310913	30.48366	28.87199	31.851282	27.489847	33.74873	33.9317	31.90335	31.70936	31.56129	34.377216
31.70633	33.591084	29.422194	27.456163	31.775616	34.696613	32.35651	30.726114	27.969465	25.308376	30.486275	28.875792	31.844872	27.437817	33.794415	33.936855	31.911083	31.66133	31.596128	34.40886
31.735107	33.605865	29.380587	27.366413	31.775324	34.61198	32.38734	30.758928	27.933758	25.337563	30.437908	28.906092	31.806162	27.401525	33.837357	33.811855	31.806452	31.532675	31.692507	34.420784
31.784538	33.61862	29.366539	27.357962	31.75974	34.510418	32.3038	30.785715	27.871338	25.401014	30.406536	28.98731	31.671373	27.400253	33.8944	33.75902	31.80129	31.52469	31.67788	34.47148
31.82256	33.572704	29.392082	27.466242	31.83117	34.571613	32.373417	30.728317	27.871338	25.379442	30.373856	29.048223	31.757381	27.415503	33.954197	33.868557	31.789677	31.498766	31.736094	34.50317
31.81242	33.56888	29.458492	27.551592	31.77143	34.571613	32.537975	30.78699	27.7707	25.418781	30.430065	29.07868	31.734274	27.527319	33.92621	33.929123	31.811613	31.5	31.800776	34.47275
31.860582	33.640305	29.44572	27.592358	31.774027	34.678387	32.592403	30.790817	27.709555	25.45939	30.450981	29.077412	31.72914	27.523506	34.058598	34.003864	31.790968	31.494438	31.856218	34.67259
31.842838	33.640305	29.427841	27.648407	31.907673	34.705345	32.623573	30.711735	27.73597	25.454315	30.481047	29.082487	31.663239	27.527319	34.145596	34.069767	31.736774	31.50495	31.779793	34.680202
31.933926	33.65134	29.350384	27.604591	31.886572	34.694515	32.64295	30.827366	27.78544	25.451777	30.487549	29.121828	31.651222	27.582697	34.18054	34.156734	31.643871	31.595032	31.901299	34.66751
31.974522	33.600254	29.33846	27.673914	31.954308	34.718586	32.57506	30.889744	27.887323	25.492367	30.533508	29.17939	31.698454	27.461832	34.230473	34.110104	31.68258	31.587578	31.8987	34.69797
31.983418	33.58312	29.352564	27.69821	32.006535	34.753605	32.654778	30.917948	27.915384	25.519745	30.588158	29.159033	31.855484	27.466242	34.235897	34.12451	31.612904	31.650497	31.919376	34.670902
32.08429	33.554417	29.37484	27.696543	32.041885	34.72346	32.628025	30.864103	27.967907	25.51148	30.55921	29.184479	31.908386	27.436224	34.21438	34.049286	31.721863	31.753117	31.956976	34.647583
32.088123	33.56594	29.318357	27.68758	32.03403	34.735256	32.671337	30.88718	27.91656	25.566326	30.58158	29.187023	31.932903	27.40944	34.27728	34.084305	31.620956	31.749376	32.007824	34.608143
31.557545	33.052563	29.297817	27.759949	31.528795	34.733597	31.921019	30.36457	27.905006	25.623724	30.073782	29.127226	31.821936	27.439337	34.208225	34.11948	31.619171	31.76	32.10183	34.563614
31.475704	33.02436	29.204107	27.67009	31.469894	34.608925	31.882803	30.302952	27.854942	25.5625	30.050066	29.13995	31.714838	27.42912	34.14653	34.135063	31.615286	31.67875	32.001305	34.57888
31.473146	33.023075	29.188704	27.695765	31.40445	34.49344	31.861147	30.241335	27.887035	25.567602	29.986824	29.092875	31.643871	27.478928	34.138817	34.048054	31.668394	31.59875	32.01175	34.61832
31.462915	32.994873	29.165596	27.720154	31.426702	34.50525	31.863695	30.322208	27.885752	25.580357	29.959156	29.138678	31.602581	27.507025	34.155525	34.059742	31.709845	31.61125	31.97128	34.643764
31.46735	32.9923	29.206675	27.736841	31.40576	34.513798	31.808918	30.356041	27.835688	25.703703	30.034256	29.171974	31.557419	27.558823	34.16838	34.127438	31.740932	31.684607	31.959476	34.745224
31.512163	32.907574	29.18742	27.768934	31.363874	34.461235	31.847134	30.251928	27.724005	25.667944	30.018446	29.15796	31.512259	27.5422	34.1491	34.075424	31.768135	31.629538	31.877125	34.68153
31.53009	32.779205	29.094994	27.838255	31.462648	34.346054	31.87898	30.244215	27.689344	25.687979	30.050066	29.056051	31.460646	27.489769	34.11568	34.075424	31.71114	31.45557	31.873203	34.505733
31.550575	32.776638	29.114248	27.750963	31.535433	34.369736	31.941326	30.164524	27.657253	25.618925	30.030304	29.011465	31.335484	27.515345	34.177605	34.09753	31.632124	31.371716	31.83508	34.532486
31.635897	32.813866	29.10783	27.823908	31.548557	34.228947	31.950254	30.161953	27.697048	25.640665	30.04743	29.008917	31.36129	27.565218	34.141754	34.055916	31.601036	31.342106	31.838795	34.556686
31.735558	32.86521	29.147625	27.871466	31.54593	34.309616	32.0051	30.306307	27.818766	25.650896	30.02108	29.07653	31.404392	27.606915	34.28516	34.148438	31.648964	31.368422	31.918741	34.627552
31.67009	32.890884	29.179718	27.832905	31.5	34.317524	32.045918	30.319176	27.803343	25.727621	29.986824	29.091837	31.385014	27.599232	34.221935	34.161457	31.648964	31.344612	31.842726	34.544643
31.699615	32.956356	29.123236	27.838047	31.597113	34.305664	32.086735	30.342342	27.772493	25.737852	30.003952	29.128826	31.38243	27.649168	34.3071	34.216145	31.659327	31.390978	31.875492	34.54209
31.632862	32.9923	29.132221	27.670952	31.562992	34.304348	31.905613	30.261261	27.623394	25.694374	29.944664	29.181122	31.426357	27.59411	34.39613	34.192707	31.678757	31.35213	31.783749	34.544643
31.631578	32.91014	29.10398	27.580976	31.524935	34.326744	31.82398	30.21493	27.561697	25.618925	29.930172	29.145409	31.445736	27.512163	34.411613	34.170574	31.591969	31.343359	31.76278	34.563774
31.550707	32.91656	29.115532	27.61054	31.594488	34.35046	31.853317	30.227798	27.58869	25.649616	29.911726	29.146683	31.44703	27.487837	34.421936	34.15625	31.56088	31.308271	31.790302	34.53444
31.583548	32.966625	29.092426	27.57455	31.55643	34.313572	31.872286	30.29768	27.542416	25.67647	29.837944	29.104591	31.364342	27.547436	34.359173	34.18253	31.65065	31.321205	31.763779	34.62276
31.62468	32.985878	29.163029	27.586119	31.548557	34.23452	31.81737	30.274485	27.451157	25.647058	29.764164	29.095663	31.341085	27.576923	34.26486	34.138203	31.6	31.31744	31.738846	34.54348
31.68252	32.962772	29.133505	27.6491	31.55643	34.14888	31.791826	30.314432	27.491003	25.598465	29.773386	29.145409	31.273901	27.652565	34.31177	34.078228	31.531168	31.279799	31.712599	34.523018
31.589973	32.93068	29.096277	27.578405	31.582678	34.142292	31.783888	30.353092	27.553984	25.607416	29.719368	29.17347	31.316538	27.592308	34.298836	34.10691	31.553247	31.306149	31.681103	34.525574
31.544987	32.921696	29.04878	27.652956	31.552494	34.184452	31.795397	30.387886	27.537275	25.621483	29.753624	29.248724	31.29199	27.47436	34.37775	34.109516	31.54026	31.287327	31.677166	34.535805
31.470436	32.94865	29.039795	27.647816	31.577427	34.163372	31.794117	30.445877	27.57198	25.634272	29.80896	29.246174	31.302326	27.438461	34.379044	34.157963	31.56957	31.353016	31.642576	34.475704
31.5	33.014137	29.042362	27.652956	31.641262	34.278362	31.831202	30.418814	27.640102	25.601793	29.8195	29.246174	31.237726	27.514103	34.379044	34.184074	31.53186	31.309046	31.612352	34.399487
31.46401	32.911312	29.05905	27.697556	31.518421	34.273087	31.763124	30.409794	27.582262	25.546154	29.703558	29.149235	31.228682	27.491026	34.356216	34.12141	31.578674	31.375628	31.724638	34.340588
31.469152	32.88432	29.114248	27.734879	31.436842	34.167545	31.804098	30.46134	27.57969	25.502563	29.72332	29.19898	31.231266	27.441025	34.292747	34.006527	31.527958	31.317839	31.608696	34.288094
31.426735	32.88432	29.159178	27.751608	31.422369	34.100266	31.786171	30.524485	27.632391	25.441025	29.694334	29.172194	31.210594	27.473078	34.33938	34.030025	31.563068	31.379396	31.624506	34.30858
31.55784	32.8946	29.130938	27.78893	31.439474	34.0686	31.833548	30.559278	27.683805	25.470512	29.773386	29.197704	31.231266	27.606411	34.490932	34.070496	31.592978	31.457287	31.708828	34.300896
31.546976	32.80334	29.053915	27.772202	31.361841	34.062004	31.80641	30.53737	27.692802	25.356411	29.763853	29.260536	31.276844	27.59692	34.475388	34.022194	31.585176	31.40201	31.704874	34.277847
31.523195	32.732647	29.037275	27.835264	31.396053	34.08707	31.848719	30.593548	27.770914	25.33718	29.929987	29.264368	31.232859	27.691517	34.472797	33.97911	31.481144	31.378141	31.711462	34.27913
31.474226	32.847042	29.028278	27.792793	31.43421	34.065964	31.75641	30.63613	27.71686	25.3	29.923382	29.199234	31.210867	27.66581	34.512955	33.973892	31.457737	31.351759	31.669302	34.274006
31.47165	32.751926	29.097687	27.790218	31.393421	34.036938	31.742308	30.576775	27.752895	25.302565	29.809776	29.141762	31.108667	27.570694	34.510365	33.93864	31.46554	31.297739	31.6166	34.22663
31.367268	32.72365	29.075836	27.799229	31.377632	34.044853	31.708975	30.48	27.751608	25.356411	29.793924	29.079184	31.107374	27.496143	34.50518	33.96736	31.525358	31.334171	31.649538	34.21639
31.310568	32.638817	29.017994	27.732304	31.33158	34.0	31.703846	30.442581	27.72165	25.350449	29.76354	29.09451	31.106081	27.407455	34.506477	33.98042	31.520157	31.292713	31.594202	34.236877
31.295103	32.56555	28.973007	27.736164	31.247368	34.01451	31.643589	30.465807	27.757732	25.296534	29.78732	29.084291	31.181112	27.460154	34.5	34.030025	31.505852	31.288944	31.60079	34.293213
31.246134	32.601543	28.926735	27.697165	31.15	33.972294	31.633333	30.504517	27.75	25.31748	29.7358	29.015326	31.093143	27.390745	34.567356	34.082245	31.470741	31.34799	31.656126	34.230473
31.131443	32.652958	28.849615	27.716496	31.128948	34.010555	31.691025	30.44129	27.762886	25.343187	29.751652	28.915709	31.112549	27.356041	34.525906	34.05744	31.405722	31.4397	31.664032	34.24328
31.00129	32.63753	28.877892	27.658504	31.011843	34.007915	31.638462	30.477419	27.722939	25.340616	29.63012	28.837803	31.045279	27.424164	34.503887	33.97128	31.423927	31.32789	31.666666	34.1306
31.018042	32.77378	28.871466	27.707474	31.186842	34.0	31.684616	30.44129	27.743557	25.424164	29.745047	28.846743	31.1022	27.403599	34.476685	34.078327	31.401821	31.319096	31.687748	34.208706
30.91366	32.735218	28.758354	27.76031	31.102633	33.98681	31.726923	30.447742	27.689432	25.366323	29.635403	28.802044	31.082794	27.367609	34.509068	34.044388	31.274382	31.263819	31.649538	34.113956
30.97165	32.65938	28.766068	27.72165	31.114473	33.968338	31.796154	30.36129	27.686855	25.329048	29.598415	28.696041	31.068563	27.35347	34.430054	34.030025	31.36801	31.231155	31.6166	34.116516
30.93299	32.638817	28.722364	27.666237	31.071146	33.98021	31.729486	30.370802	27.609535	25.327763	29.627478	28.62963	31.04916	27.416988	34.358807	33.981724	31.273083	31.286432	31.636364	34.15109
