PID4413_Tumor_RNA		PID4418_Tumor_insulinoma_RNA		PID4447_Tumor_RNA		PID4468_Tumor_MTC_RNA		PID4596_13006_Tumor_RNA		PT087_Primary_RNA		PT087_Recurrent_RNA		PT165_Primary_RNA		PT165_Recurrent_RNA		PT208_P1_Tumor_RNA		PT208_P2_Tumor_RNA		PT211_S1_Tumor_RNA		PT211_S2_Tumor_RNA		PT218_Primary_RNA	
99.50759		136.63686		120.95197		105.478264		17.481602		29.962963		30.448498		24.971216		27.831705		123.2618		102.9383		75.47645		51.625267		24.314678	
99.34816		136.80807		121.09081		105.21739		17.468615		29.945534		30.549356		24.996801		27.890337		123.22103		102.934044		75.56317		51.510708		24.266104	
99.237526		136.75027		121.0641		105.07826		17.41883		29.976034		30.549356		25.05437		27.905537		123.0118		102.86809		75.502144		51.511776		24.25871	
99.09761		136.82225		121.1508		104.95217		17.411701		30.021786		30.540773		25.026653		27.871878		122.98069		102.73404		75.59315		51.554604		24.239704	
99.04664		136.97601		120.86524		105.35978		17.374187		30.12759		30.494635		24.901918		27.862106		122.830475		102.67873		75.55567		51.578777		24.202745	
98.96421		137.13086		120.706955		105.31413		17.394794		30.077427		30.537554		24.944563		27.826275		122.71137		102.506386		75.54282		51.629154		24.172123	
99.06941		136.90512		120.84706		105.31848		17.33731		30.10905		30.489271		24.960554		27.870792		122.73712		102.447876		75.49679		51.53162		24.18585	
99.09002		137.01091		121.038506		105.353264		17.308025		29.994547		30.40236		24.93177		27.86645		122.71781		102.240425		75.474304		51.618435		24.260042	
98.8449		136.97273		120.89947		105.09022		17.352877		30.08724		30.429184		24.949894		27.918568		122.57296		102.541		75.198074		51.64523		24.310781	
98.83189		136.8277		120.93476		104.725		17.422367		30.04471		30.405579		24.922174		27.863192		122.48605		102.46645		75.16274		51.59164		24.332981	
98.54338		136.67175		120.94331		104.702934		17.304018		29.943293		30.490343		24.835821		27.794788		122.57832		102.530914		75.117775		51.529476		24.38372	
98.76873		137.15266		120.63209		104.87146		17.230185		29.89313		30.520386		24.78145		27.85963		122.7218		102.73959		75.34228		51.58047		24.335094	
98.85109		138.23447		120.52941		104.569244		17.256243		29.87241		30.622318		24.787846		27.879086		122.72473		102.70864		75.28433		51.596565		24.36508	
98.86195		138.87895		120.40962		104.608505		17.21064		29.828789		30.609442		24.843283		27.93682		122.75699		102.635		75.25644		51.571888		24.341799	
98.93587		138.63467		120.33369		104.87118		17.194353		29.810251		30.66309		24.865671		27.893246		122.527954		102.64354		75.28755		51.444206		24.33439	
99.05869		138.8844		120.324066		104.36135		17.168295		29.793894		30.609442		24.8774		27.91939		122.62258		102.76094		75.1309		51.410946		24.374603	
98.99565		138.33043		120.04171		104.29367		17.16938		29.756815		30.606224		24.867804		28.0		122.49247		102.70438		74.840126		51.153435		24.319576	
99.069565		138.37077		119.94546		104.10055		17.08469		29.708834		30.577253		24.872068		28.091503		122.63186		102.1793		74.70279		51.198498		24.33439	
98.99022		138.18103		119.8631		103.772675		17.053204		29.621592		30.574034		24.848614		27.957516		122.64047		101.70438		74.64807		51.12339		24.4	
98.92283		137.988		119.726204		103.803276		17.006516		29.576881		30.593348		25.04269		27.948801		122.6986		101.72863		74.5633		51.1826		24.40635	
98.80869		137.57687		119.63102		103.38907		16.990229		29.629227		30.555794		25.04589		27.96623		122.41012		101.66239		74.51073		51.215897		24.427513	
98.62392		137.50491		119.38824		103.144264		16.910967		29.580153		30.591202		25.004269		27.947712		122.027985		101.3953		74.320816		51.12567		24.416931	
98.4913		137.76419		119.43316		102.94863		16.95874		29.550709		30.54721		24.990395		27.973856		122.20667		101.26603		74.26931		51.04189		24.460318	
98.46087		137.76965		119.365776		102.71584		17.01087		29.491821		30.537554		24.93063		27.96841		121.80302		101.03739		74.23927		51.006443		24.434921	
98.45		138.18996		119.227806		102.73989		16.93587		29.53326		30.477468		24.913553		27.94989		121.615715		100.82265		74.14592		50.925884		24.4709	
98.38913		138.25764		119.17968		102.42841		16.890217		29.559433		30.56867		24.896479		27.932463		121.254036		100.84829		74.06116		50.923656		24.47725	
98.47935		138.25		119.03316		102.253555		16.915216		29.605234		30.509657		24.909187		27.956427		121.39505		100.69765		73.93348		50.852688		24.475132	
98.56631		138.19214		119.35936		102.10601		16.977175		29.604143		30.504292		24.870726		27.932388		121.5253		100.58547		73.87111		50.821507		24.483599	
98.57609		138.36572		119.3401		101.9847		17.044565		29.23446		30.5397		24.541666		27.907307		121.33692		100.37714		73.91622		50.87957		24.40529	
98.68444		138.86339		119.33797		102.140045		17.020653		29.27699		30.56116		24.522436		27.921398		121.08719		100.35829		73.96129		50.67957		24.493122	
98.640915		138.87103		119.24278		102.322754		16.945652		29.269356		30.52897		24.523504		27.96834		121.02583		100.58075		73.83763		50.53871		24.52381	
98.67247		138.91367		119.51927		102.4442		16.883696		29.308197		30.51665		24.502136		27.977074		120.99246		100.62527		73.99354		50.495697		24.538624	
98.628944		139.00218		119.601715		101.97919		16.880434		29.311815		30.566057		24.398504		27.95519		121.20452		100.81264		73.96448		50.54301		24.459259	
98.49293		138.753		119.638115		101.95395		16.897825		29.274616		30.590322		24.371796		28.024044		121.38966		100.7409		73.90635		50.513977		24.4709	
98.410225		138.847		119.722694		102.02193		16.909782		29.205688		30.622581		24.344017		28.043716		121.43595		100.57923		73.7944		50.532257		24.463491	
98.40697		138.88744		119.70342		102.27522		16.838043		29.152079		30.55699		24.298077		27.942076		121.3014		100.51927		73.78471		50.548386		24.40529	
98.21763		139.13661		119.470024		102.02851		16.755434		29.195843		30.566668		24.459402		27.98142		121.2971		100.36831		73.628235		50.54301		24.44656	
98.22524		138.96066		119.50428		102.14145		16.740217		29.237417		30.57742		24.450855		27.914755		121.06889		100.43683		73.62931		50.472042		24.443386	
98.273125		138.76721		119.70342		102.23245		16.68913		29.284464		30.626883		24.471153		27.933332		120.8267		100.421844		73.63577		50.480644		24.543432	
98.47334		138.68416		119.66488		102.2829		16.738043		29.24836		30.688171		24.478075		27.908197		120.75134		100.71306		73.7209		50.521507		24.54661	
98.61371		138.6175		119.82441		102.009865		16.722826		29.284464		30.696447		24.46631		27.888525		120.68891		100.56103		73.67133		50.467743		24.527542	
98.64488		138.79103		119.914345		101.96381		16.727964		29.315098		30.756466		24.506952		27.924591		120.972015		100.53319		73.54742		50.54252		24.590042	
98.91921		138.89716		119.91221		102.69594		16.709467		29.370897		30.796337		24.456684		27.98907		121.16254		100.329765		73.31789		50.52422		24.653929	
98.70633		138.88403		120.04069		102.77717		16.756256		29.349016		30.739223		24.413904		27.972677		121.16792		100.269806		73.2403		50.47901		24.691082	
98.61026		139.00548		119.993576		102.71099		16.799782		29.39059		30.71444		24.300535		27.957376		120.88698		100.022484		73.44337		50.489773		24.690022	
98.508736		138.99562		120.24009		102.44994		16.906319		29.426697		30.76401		24.304068		28.049234		120.6986		99.8394		73.431496		50.44241		24.638004	
98.570496		139.32127		120.256165		102.46864		16.908398		29.384026		30.81014		24.296574		28.031729		120.42411		99.57066		73.48436		50.25296		24.646122	
98.57377		139.63705		120.348335		102.29923		16.85169		29.47207		30.786407		24.22698		28.030668		120.3014		99.345825		73.35815		50.124866		24.632305	
98.68197		139.5		120.28188		102.28493		16.739368		29.46988		30.772385		24.148823		28.014238		120.32078		99.33833		73.32471		50.037674		24.587673	
98.643715		139.25438		120.27653		101.816284		16.664122		29.463308		30.694714		24.051392		28.019714		120.01184		99.253746		73.41747		49.994617		24.541977	
98.86667		139.1228		120.22723		101.26952		16.683407		29.46988		30.677454		23.98394		28.041666		120.010765		99.246254		73.55615		49.848225		24.533476	
98.88962		139.5697		120.05788		100.93399		16.683407		29.500547		30.658037		24.064377		28.02851		119.99677		99.09218		73.44492		49.868675		24.552128	
99.0459		139.71428		120.32262		100.77338		16.611353		29.491785		30.647947		24.04292		28.003294		119.9634		98.89389		73.65151		49.790096		24.630852	
99.08415		139.70407		120.265305		100.87431		16.582514		29.52793		30.604752		24.053648		27.912184		119.82454		99.02465		73.516235		49.79225		24.637913	
99.0765		139.78328		120.24919		100.797134		16.602186		29.479166		30.621622		24.011816		27.796926		119.78579		99.005356		73.550865		49.821312		24.653887	
99.221855		139.9307		120.16327		100.68357		16.608744		29.4375		30.63961		23.96129		27.805708		119.61787		98.75563		73.527054		49.83746		24.599573	
98.97486		139.76567		119.98389		100.66152		16.59235		29.34649		30.627707		23.87957		27.739847		119.7169		98.42765		73.45022		49.875134		24.5623	
99.0459		139.18813		119.83888		100.6108		16.568306		29.375		30.622293		23.921421		27.695938		119.71259		98.08789		73.39502		49.73197		24.525026	
99.19235		139.0924		119.75725		100.2172		16.554098		29.360746		30.602814		23.757805		27.712404		119.61787		97.93998		73.33911		49.65985		24.569756	
99.23279		139.48515		119.69785		100.05843		16.459017		29.288378		30.597403		23.720129		27.664104		119.888054		97.998924		73.46154		49.592033		24.550585	
99.31728		139.55836		119.55161		100.196465		16.421858		29.275219		30.509209		23.612486		27.665203		119.94187		97.66738		73.38786		49.60237		24.638977	
99.42716		139.31168		119.41936		100.50662		16.44153		29.210526		30.501625		23.579117		27.575191		120.0		97.44528		73.42841		49.46552		24.614483	
99.3242		139.10793		119.333336		100.3808		16.30929		29.199562		30.456121		23.552801		27.595604		119.80194		97.2339		73.27766		49.537716		24.55591	
99.41183		138.69934		119.18925		100.322296		16.281967		29.173246		30.472372		23.557112		27.638462		119.72336		96.69528		73.19631		49.563576		24.54739	
99.26755		138.57379		119.36667		100.267105		16.24918		29.145834		30.466955		23.605604		27.645056		119.63078		96.408165		73.062904		49.610992		24.527157	
99.37719		138.43109		119.360214		100.401764		16.242622		29.229418		30.465872		23.653017		27.67033		119.6577		95.98389		73.16052		49.71013		24.492012	
99.13816		138.67992		119.56882		100.5298		16.252459		29.216246		30.346695		23.658405		27.620878		119.71259		95.93448		73.037964		49.725216		24.464323	
99.11404		138.57726		119.511826		100.43819		16.239344		29.325275		30.380693		23.679956		27.58901		119.65231		95.80022		73.194145		49.71737		24.588924	
99.09649		138.56844		119.64731		100.50442		16.23388		29.353846		30.283081		23.684267		27.60286		119.335846		95.71751		73.234276		49.626755		24.561235	
99.17544		138.39845		119.354836		100.54084		16.212023		29.328571		30.244034		23.690733		27.565456		119.473625		95.64194		73.10412		49.65011		24.538872	
99.2829		138.47682		119.21506		100.3543		16.206558		29.31978		30.167028		23.650862		27.50385		119.25296		95.59892		73.016266		49.71382		24.496801	
99.32127		138.48454		119.101074		100.12583		16.175957		29.381319		30.116053		23.628233		27.518723		119.20775		95.09785		72.932755		49.575596		24.506937	
99.3443		138.23509		119.08611		100.06181		16.107103		29.39011		30.033623		23.664871		27.536936		119.00646		95.21506		72.911064		49.52052		24.446104	
99.26425		138.17992		119.1324		100.31381		16.089617		29.348352		30.017353		23.727077		27.477398		118.80732		95.750534		72.90672		49.4676		24.391676	
99.26755		138.06409		118.911736		99.94144		16.059017		29.344334		30.084599		23.685005		27.426682		118.64047		95.62366		72.74946		49.546436		24.448238	
99.195175		138.43204		118.68999		99.77348		15.998907		29.272827		30.030369		23.695465		27.439293		118.5619		95.590324		72.54447		49.514038		24.367128	
99.20614		138.37238		118.6986		99.59889		16.025137		29.18262		30.029284		23.74082		27.42053		118.477936		95.54194		72.65293		49.424404		24.323372	
99.3326		138.20885		118.65231		99.45243		16.025164		29.222221		30.095549		23.726486		27.46468		118.46394		95.43118		72.87961		49.484882		24.272144	
99.29858		138.66298		118.642624		99.74889		16.056955		29.237623		30.201954		23.661621		27.421633		118.40474		95.35376		72.65944		49.49136		24.27001	
99.289795		138.39226		118.20237		99.55421		16.088816		29.157316		30.19001		23.658379		27.355408		117.90205		95.16129		72.54338		49.37689		24.265741	
99.27113		138.37016		118.148544		99.6969		16.12829		29.029703		30.083605		23.64		27.344372		117.6943		95.024734		72.516266		49.388767		24.28922	
99.320526		138.10939		118.06566		99.35619		16.126097		29.068207		30.015202		23.621622		27.307947		117.45533		94.76452		72.40781		49.355293		24.315903	
99.15368		137.80884		118.088264		99.38164		16.10307		29.066006		30.024973		23.61946		27.278145		117.335846		94.67097		72.4089		49.24406		24.341515	
99.23956		137.779		118.111946		99.08849		16.121843		28.953794		29.980455		23.701622		27.225166		117.201294		94.80968		72.25922		49.28618		24.356457	
99.147255		137.68288		117.91496		98.98894		16.103184		28.90979		30.005434		23.71892		27.320442		117.037674		94.97632		72.208244		49.362164		24.304163	
99.36484		137.34364		117.7352		98.90033		16.06586		28.755775		30.02174		23.81946		27.254143		117.06889		94.95802		72.20607		49.421623		24.306297	
99.56766		137.33186		117.74919		98.84939		16.129528		28.78721		30.071817		23.806486		27.207735		116.97094		94.75565		72.19631		49.492424		24.303095	
99.49395		137.38716		117.83638		98.48394		16.095499		28.776186		30.091404		23.76973		27.150276		116.55221		94.726585		72.16269		49.411255		24.271078	
99.726074		136.96902		117.7718		98.349945		16.036224		28.810364		30.042437		23.707027		27.139227		116.5		94.80711		72.08785		49.391773		24.2703	
99.82618		136.99113		117.64155		98.41418		16.003294		28.810364		30.054407		23.731892		27.128178		116.30205		94.88349		72.04664		49.386364		24.193583	
99.930695		136.16057		117.714745		98.526024		15.970363		28.883131		30.05223		23.71892		27.040884		116.43689		94.56742		71.9859		49.333332		24.19679	
99.90759		136.33333		117.68138		98.34219		15.968097		28.883131		29.933624		23.705627		27.027624		116.44121		94.16181		71.968544		49.459957		24.182888	
100.014305		136.58472		117.74166		98.36848		15.931793		28.912899		29.897715		23.72511		27.101658		116.372574		94.108955		72.194145		49.515152		24.173447	
99.870186		136.69402		117.82885		98.18091		15.875688		28.844542		29.862894		23.700216		27.168142		116.24838		93.996765		72.19089		49.561687		24.187366	
99.86909		136.79356		117.98493		98.10322		15.768977		28.874311		29.87704		23.75433		27.14823		115.98272		93.828476		72.33948		49.534126		24.159529	
99.85589		136.63374		117.67815		98.07103		15.717272		28.831312		29.868336		23.70671		27.149336		115.952484		93.770226		72.26898		49.52871		24.087795	
99.78328		136.75804		117.362755		97.95111		15.722467		28.83462		29.84222		23.770065		27.209303		115.86393		93.98486		72.175705		49.3987		24.130621	
99.89769		136.83795		117.533905		97.71222		15.661894		28.857773		29.892275		23.752712		27.20155		116.08747		93.8627		72.20065		49.470207		24.16167	
100.0297		136.7203		117.3929		97.75667		15.6957		28.906284		29.868336		23.731813		27.202883		116.47351		93.85406		71.92516		49.397617		24.083601	
100.07371		136.47058		117.3972		97.816666		15.700883		28.92613		29.836779		23.692726		27.154102		116.397835		93.74811		71.96746		49.377033		24.055735	
100.0022		136.36514		117.44887		97.76556		15.65011		28.885336		29.878128		23.611292		27.10643		116.18487		93.661255		71.94794		49.212353		24.008575	
100.113434		136.33075		117.48654		97.837776		15.649007		28.848953		29.825897		23.507057		27.045454		116.15135		93.44312		71.93492		49.22427		24.03648	
100.017624		136.59378		117.201294		97.51222		15.653039		28.800442		29.835691		23.394136		27.015522		116.20108		93.45228		71.81128		49.175514		24.022532	
100.177315		136.59601		116.83854		97.367775		15.677348		28.593164		29.786493		23.380022		26.988913		116.37297		93.16811		71.67028		49.100758		23.962446	
100.2467		136.38069		116.93111		97.18		15.662611		28.598677		29.82462		23.388708		26.987804		116.37554		92.88503		71.75271		49.071507		23.94206	
